id,price
188885,38744.09
188886,50710.2
188887,94381.375
188888,96762.23
188889,35381.008
188890,14759.577
188891,27514.604
188892,24141.03
188893,71201.65
188894,9411.402
188895,21375.838
188896,30456.24
188897,14802.233
188898,9595.25
188899,168353.0
188900,7770.382
188901,8749.874
188902,75386.17
188903,53949.074
188904,21640.271
188905,20302.438
188906,51380.523
188907,55680.45
188908,27126.418
188909,30085.17
188910,23453.648
188911,42403.87
188912,31489.111
188913,67022.3
188914,47333.047
188915,49055.137
188916,8358.987
188917,41487.61
188918,9930.881
188919,11010.949
188920,16034.929
188921,47037.18
188922,34940.504
188923,52048.188
188924,46337.14
188925,54535.996
188926,45023.85
188927,6778.5205
188928,47467.17
188929,18543.723
188930,11148.139
188931,39980.516
188932,27923.918
188933,57691.152
188934,47792.77
188935,34285.12
188936,33248.156
188937,30355.273
188938,20719.26
188939,44635.234
188940,10939.305
188941,63180.496
188942,62608.645
188943,51436.8
188944,36845.9
188945,15013.584
188946,29049.906
188947,37533.55
188948,59530.246
188949,72157.086
188950,21028.828
188951,31126.496
188952,6858.0176
188953,9761.628
188954,21029.83
188955,58025.203
188956,23266.4
188957,31606.748
188958,23110.828
188959,9468.984
188960,41019.67
188961,51818.082
188962,13530.917
188963,63269.258
188964,37678.043
188965,6219.584
188966,45686.277
188967,38191.027
188968,24259.125
188969,34915.82
188970,37764.383
188971,30288.152
188972,85658.016
188973,93597.336
188974,34549.836
188975,18137.822
188976,11312.147
188977,20190.734
188978,10048.221
188979,44006.594
188980,16397.082
188981,14175.831
188982,25645.771
188983,80940.36
188984,21016.617
188985,11921.513
188986,20517.672
188987,41998.117
188988,20619.832
188989,43798.133
188990,42558.51
188991,46340.81
188992,27507.23
188993,23042.43
188994,34548.156
188995,27563.428
188996,19202.373
188997,76207.61
188998,54099.207
188999,7800.764
189000,10381.927
189001,20490.59
189002,39965.992
189003,26887.28
189004,46041.79
189005,43732.145
189006,48544.977
189007,35426.55
189008,25318.674
189009,12159.785
189010,37657.246
189011,35062.406
189012,49649.95
189013,28174.67
189014,25921.338
189015,19959.064
189016,45982.508
189017,7947.7505
189018,16734.477
189019,10317.612
189020,17252.223
189021,40071.633
189022,46811.37
189023,66142.67
189024,19417.906
189025,45448.656
189026,14871.99
189027,12555.784
189028,43551.305
189029,16959.6
189030,12846.845
189031,31498.691
189032,42127.285
189033,6095.856
189034,82930.72
189035,71159.82
189036,93818.25
189037,23405.496
189038,45021.06
189039,15123.432
189040,12985.184
189041,14619.544
189042,19428.967
189043,46459.703
189044,34482.324
189045,42206.305
189046,10058.681
189047,13396.023
189048,10855.345
189049,55010.66
189050,38600.258
189051,9637.621
189052,34105.3
189053,35495.066
189054,53358.137
189055,31939.055
189056,8474.1455
189057,17014.209
189058,8921.08
189059,72386.805
189060,13239.071
189061,21968.545
189062,23418.758
189063,25083.412
189064,9378.815
189065,30159.285
189066,16277.272
189067,57299.11
189068,19827.195
189069,28026.498
189070,54550.35
189071,19438.75
189072,85838.74
189073,39626.812
189074,25276.959
189075,33278.137
189076,22861.477
189077,42113.742
189078,49973.406
189079,23957.229
189080,67198.555
189081,28858.633
189082,16435.629
189083,19662.13
189084,19009.182
189085,62956.21
189086,9264.221
189087,55358.21
189088,40687.418
189089,52904.75
189090,13320.175
189091,55019.0
189092,6010.455
189093,53247.023
189094,43031.562
189095,20158.623
189096,13535.37
189097,64326.25
189098,16611.615
189099,9605.12
189100,11198.179
189101,38142.617
189102,98006.05
189103,47773.766
189104,7321.944
189105,42801.426
189106,45916.508
189107,20932.268
189108,28020.035
189109,50009.07
189110,8633.663
189111,8922.943
189112,20233.336
189113,81407.7
189114,13047.424
189115,17999.488
189116,16101.973
189117,18198.846
189118,30084.139
189119,21844.887
189120,77170.664
189121,44660.184
189122,8104.977
189123,15441.538
189124,33961.453
189125,56440.746
189126,13047.624
189127,33068.324
189128,19857.3
189129,10234.313
189130,93565.03
189131,51726.05
189132,19317.152
189133,51646.004
189134,19893.92
189135,46812.31
189136,75407.88
189137,20522.428
189138,7794.5103
189139,7899.005
189140,8633.605
189141,8072.733
189142,9282.438
189143,6936.5825
189144,10803.973
189145,66067.77
189146,33640.074
189147,25493.85
189148,31556.45
189149,33309.76
189150,41030.902
189151,26404.701
189152,39359.59
189153,36266.492
189154,10440.6875
189155,9083.447
189156,55530.43
189157,8918.435
189158,10769.594
189159,28380.025
189160,34078.836
189161,9071.882
189162,10245.222
189163,29727.35
189164,13834.855
189165,19935.629
189166,85947.44
189167,18370.24
189168,18474.158
189169,35247.066
189170,61141.402
189171,8095.877
189172,48950.035
189173,11646.827
189174,34754.164
189175,7520.3813
189176,36677.098
189177,47361.0
189178,66014.68
189179,9884.931
189180,60987.027
189181,11887.079
189182,15192.485
189183,54334.316
189184,52511.664
189185,13602.906
189186,71722.39
189187,79322.016
189188,56784.176
189189,10615.456
189190,41103.277
189191,13549.267
189192,53667.35
189193,39517.93
189194,32141.707
189195,10844.159
189196,10177.152
189197,13573.219
189198,25905.002
189199,12908.09
189200,24460.746
189201,27462.12
189202,11919.751
189203,23856.477
189204,9805.106
189205,35348.96
189206,36969.586
189207,72336.56
189208,19976.832
189209,30864.422
189210,54847.273
189211,9762.14
189212,12283.975
189213,40377.945
189214,82938.87
189215,14170.4375
189216,59862.438
189217,36505.582
189218,56476.98
189219,13455.934
189220,42969.07
189221,30589.646
189222,40450.906
189223,47987.098
189224,18907.807
189225,23540.209
189226,51029.61
189227,42139.215
189228,13413.347
189229,62174.824
189230,20658.746
189231,56648.465
189232,40861.508
189233,30222.254
189234,40745.043
189235,48488.99
189236,55393.543
189237,23509.428
189238,39092.785
189239,10718.792
189240,33909.67
189241,10380.323
189242,9006.308
189243,47938.293
189244,23423.447
189245,30823.771
189246,11791.795
189247,40853.945
189248,39057.984
189249,22003.182
189250,15166.703
189251,42104.633
189252,17068.182
189253,80639.95
189254,22098.951
189255,29569.38
189256,22752.334
189257,36627.53
189258,10252.522
189259,30658.512
189260,23061.074
189261,53416.996
189262,24766.746
189263,50766.324
189264,54955.234
189265,51768.99
189266,42738.04
189267,55381.234
189268,67685.63
189269,13780.262
189270,41799.566
189271,65406.19
189272,44269.176
189273,54331.668
189274,99927.99
189275,50271.01
189276,55424.3
189277,21043.572
189278,32306.021
189279,72909.61
189280,47203.54
189281,15964.526
189282,51303.01
189283,85007.055
189284,40116.637
189285,20864.684
189286,13886.579
189287,50584.42
189288,51854.812
189289,13787.386
189290,33582.668
189291,38826.65
189292,10632.517
189293,34442.72
189294,37207.203
189295,16235.351
189296,14395.472
189297,35661.902
189298,43155.184
189299,34434.05
189300,141200.73
189301,10676.484
189302,36959.89
189303,15925.69
189304,56149.17
189305,38972.145
189306,34448.34
189307,60197.973
189308,38171.656
189309,42037.668
189310,41129.08
189311,37372.96
189312,35412.4
189313,67067.56
189314,34657.55
189315,43680.543
189316,81249.484
189317,36708.832
189318,10409.072
189319,11187.824
189320,36559.688
189321,61153.598
189322,15622.843
189323,8067.4214
189324,40081.76
189325,24940.22
189326,7205.41
189327,11874.015
189328,69631.5
189329,16383.657
189330,50281.61
189331,51467.473
189332,38291.32
189333,16747.744
189334,11649.205
189335,23198.34
189336,6315.6973
189337,12408.025
189338,35919.4
189339,47758.09
189340,18878.78
189341,86314.52
189342,25657.979
189343,60611.76
189344,27409.818
189345,21376.896
189346,10427.93
189347,49180.766
189348,66763.164
189349,27292.283
189350,20996.385
189351,58518.18
189352,55285.617
189353,7691.1636
189354,64206.55
189355,23157.25
189356,24050.973
189357,12794.05
189358,84723.95
189359,21532.688
189360,80017.22
189361,8761.531
189362,17983.291
189363,63180.684
189364,20874.215
189365,70041.164
189366,12229.553
189367,25728.521
189368,49374.58
189369,39593.19
189370,10166.172
189371,43382.01
189372,11352.318
189373,94399.02
189374,26690.102
189375,38199.81
189376,9735.494
189377,10820.832
189378,30917.393
189379,38932.246
189380,19693.527
189381,29336.637
189382,52496.89
189383,42292.49
189384,14326.95
189385,55577.363
189386,26586.934
189387,8628.477
189388,40504.37
189389,58494.855
189390,57750.055
189391,30904.422
189392,8394.826
189393,12996.793
189394,8992.902
189395,10802.735
189396,20069.945
189397,69509.36
189398,14458.967
189399,24395.332
189400,33636.965
189401,33313.25
189402,54227.207
189403,37579.645
189404,45885.914
189405,101260.875
189406,29347.719
189407,40143.24
189408,65702.4
189409,24203.709
189410,69202.45
189411,45133.996
189412,36435.426
189413,52602.688
189414,120013.125
189415,32893.69
189416,23521.092
189417,13395.358
189418,46136.38
189419,21720.059
189420,34389.746
189421,53132.836
189422,72977.086
189423,50074.023
189424,74614.98
189425,36710.902
189426,9241.26
189427,27326.871
189428,12503.566
189429,12314.39
189430,18966.61
189431,35389.375
189432,19551.232
189433,77428.234
189434,24831.498
189435,15531.199
189436,18536.969
189437,11037.748
189438,18049.646
189439,12453.716
189440,35321.066
189441,48172.156
189442,53185.305
189443,84392.77
189444,18684.477
189445,54553.63
189446,95377.234
189447,13688.966
189448,122947.41
189449,6632.487
189450,39558.844
189451,25326.74
189452,16892.934
189453,27686.459
189454,34719.184
189455,23344.615
189456,67407.67
189457,7901.506
189458,85781.86
189459,22627.22
189460,29868.244
189461,56462.926
189462,50232.38
189463,23131.514
189464,26223.814
189465,49296.9
189466,11527.177
189467,34672.656
189468,17341.664
189469,12284.619
189470,75566.84
189471,53108.723
189472,34860.42
189473,8594.002
189474,27204.63
189475,24810.172
189476,43102.414
189477,39700.723
189478,51292.15
189479,41019.32
189480,12731.537
189481,53052.887
189482,17298.057
189483,96892.695
189484,23028.174
189485,10163.263
189486,36412.086
189487,10390.961
189488,16235.907
189489,124805.69
189490,42128.812
189491,40409.266
189492,35219.848
189493,20118.139
189494,78732.125
189495,9051.436
189496,39084.81
189497,49670.176
189498,20426.867
189499,65214.664
189500,14732.366
189501,10316.343
189502,13887.983
189503,35724.125
189504,21393.805
189505,39510.4
189506,40432.625
189507,43281.88
189508,41683.523
189509,49438.04
189510,20062.537
189511,15577.764
189512,40763.35
189513,45048.203
189514,9126.987
189515,33174.895
189516,9747.107
189517,8802.653
189518,23925.855
189519,15410.201
189520,39565.676
189521,44149.31
189522,38178.03
189523,40808.234
189524,11254.364
189525,82465.8
189526,13793.935
189527,44276.65
189528,38234.797
189529,67766.3
189530,35168.13
189531,8596.125
189532,13783.389
189533,64770.016
189534,85534.914
189535,67044.86
189536,48178.082
189537,44567.133
189538,37631.15
189539,33519.855
189540,20520.041
189541,8634.684
189542,43182.438
189543,26091.951
189544,45679.957
189545,6723.756
189546,36245.85
189547,61454.742
189548,50161.15
189549,27503.244
189550,37536.984
189551,15442.774
189552,40115.68
189553,68868.4
189554,35131.12
189555,85449.88
189556,22035.27
189557,15212.595
189558,87372.13
189559,152810.31
189560,90181.47
189561,12061.361
189562,38404.324
189563,27568.475
189564,12266.918
189565,46175.816
189566,52786.965
189567,64106.453
189568,8062.2915
189569,37420.395
189570,13989.407
189571,21717.242
189572,15624.45
189573,59099.94
189574,17790.041
189575,63506.77
189576,70791.67
189577,54726.21
189578,51687.44
189579,71365.01
189580,36664.297
189581,12806.259
189582,107352.875
189583,45085.43
189584,57915.57
189585,88250.84
189586,49259.906
189587,7668.7876
189588,52862.332
189589,29514.58
189590,51194.805
189591,38011.78
189592,43927.055
189593,63383.52
189594,39862.99
189595,15916.502
189596,51395.613
189597,24155.723
189598,8376.225
189599,54407.164
189600,58174.25
189601,79993.56
189602,47988.562
189603,80572.54
189604,26584.4
189605,60256.105
189606,57652.215
189607,54267.56
189608,20949.041
189609,84438.9
189610,69530.9
189611,71095.87
189612,53044.08
189613,26830.695
189614,12619.131
189615,52221.516
189616,54849.73
189617,64194.305
189618,7829.332
189619,49696.42
189620,8846.246
189621,18658.941
189622,45352.406
189623,18352.115
189624,26995.395
189625,35017.492
189626,44263.305
189627,22766.508
189628,61910.93
189629,24788.248
189630,10057.587
189631,37669.457
189632,37303.95
189633,47755.68
189634,35005.34
189635,44293.074
189636,7622.502
189637,12674.829
189638,11417.3
189639,46762.65
189640,100451.5
189641,17861.17
189642,50842.105
189643,15888.008
189644,8164.916
189645,58411.184
189646,31736.387
189647,46031.996
189648,18780.57
189649,34143.02
189650,48937.34
189651,77395.45
189652,15646.893
189653,48923.902
189654,36164.473
189655,77335.99
189656,31668.812
189657,14009.795
189658,30076.275
189659,32797.59
189660,14399.397
189661,48203.914
189662,15261.289
189663,52932.758
189664,61457.086
189665,34765.836
189666,20039.229
189667,28934.25
189668,44157.14
189669,22175.799
189670,31538.879
189671,16199.175
189672,64525.566
189673,43708.21
189674,18147.562
189675,22068.748
189676,10251.692
189677,65607.73
189678,28895.867
189679,30286.564
189680,73508.43
189681,30584.482
189682,22166.896
189683,25655.553
189684,15556.459
189685,73664.44
189686,8648.249
189687,8161.164
189688,7689.784
189689,24455.594
189690,37884.684
189691,30685.363
189692,9418.945
189693,43085.027
189694,16850.326
189695,61300.273
189696,62564.535
189697,15366.851
189698,13610.836
189699,9134.38
189700,10052.322
189701,16045.437
189702,60520.79
189703,8504.95
189704,70099.97
189705,60447.88
189706,30883.914
189707,37066.035
189708,17280.693
189709,10870.241
189710,13733.07
189711,20970.371
189712,12093.196
189713,11529.859
189714,24674.777
189715,9251.974
189716,45829.19
189717,41700.703
189718,8228.962
189719,8174.6323
189720,48409.242
189721,12638.774
189722,19751.156
189723,25430.203
189724,8128.943
189725,27648.28
189726,52528.496
189727,13032.638
189728,49157.6
189729,17269.902
189730,56380.484
189731,21816.03
189732,64915.082
189733,57617.81
189734,9490.864
189735,22904.6
189736,9596.998
189737,16455.31
189738,72429.96
189739,45025.914
189740,29744.879
189741,84184.805
189742,23352.03
189743,14124.175
189744,54919.92
189745,32194.562
189746,21859.35
189747,28965.062
189748,46599.49
189749,17413.305
189750,9557.34
189751,29491.875
189752,11910.84
189753,41283.438
189754,48508.6
189755,77100.7
189756,9832.608
189757,73292.266
189758,6983.5366
189759,85862.32
189760,53824.504
189761,11595.105
189762,65021.094
189763,18193.0
189764,53242.703
189765,24782.766
189766,66146.32
189767,9607.301
189768,14284.07
189769,8320.6045
189770,45815.42
189771,10843.124
189772,10811.683
189773,44994.62
189774,36541.945
189775,24183.014
189776,96317.164
189777,12080.171
189778,16935.582
189779,36690.496
189780,7401.84
189781,9602.016
189782,40724.797
189783,79137.35
189784,56955.45
189785,52828.164
189786,69536.27
189787,92020.94
189788,43571.203
189789,13453.098
189790,22398.78
189791,25477.178
189792,7834.059
189793,37346.953
189794,66435.12
189795,84767.27
189796,74769.484
189797,28006.143
189798,27834.21
189799,41030.203
189800,28399.115
189801,56536.418
189802,43194.01
189803,11751.818
189804,8782.369
189805,37397.383
189806,29712.244
189807,9997.989
189808,14750.432
189809,46652.625
189810,8368.504
189811,59800.13
189812,50365.258
189813,72044.87
189814,43012.734
189815,11180.806
189816,17957.635
189817,63694.855
189818,28104.172
189819,36080.656
189820,40602.336
189821,42543.777
189822,32306.887
189823,15698.789
189824,82908.734
189825,60133.94
189826,18162.852
189827,23140.139
189828,28260.03
189829,19195.379
189830,9389.742
189831,32863.844
189832,50785.266
189833,42167.477
189834,9283.475
189835,10549.522
189836,50637.758
189837,31127.89
189838,23175.895
189839,37265.867
189840,72746.805
189841,34165.594
189842,18817.16
189843,18364.352
189844,19743.906
189845,43623.598
189846,23626.936
189847,68885.805
189848,38675.758
189849,14039.207
189850,28716.889
189851,76875.89
189852,9785.526
189853,35635.25
189854,51347.55
189855,9055.727
189856,20562.982
189857,14939.144
189858,36986.48
189859,41557.86
189860,9605.578
189861,17830.059
189862,19675.451
189863,20353.38
189864,61610.312
189865,36636.508
189866,13707.634
189867,64571.543
189868,28559.494
189869,41067.504
189870,34283.816
189871,44582.184
189872,11531.949
189873,30079.602
189874,41497.3
189875,29876.676
189876,41852.5
189877,40210.94
189878,60076.676
189879,53676.773
189880,12514.792
189881,83056.414
189882,57453.96
189883,30051.707
189884,31354.715
189885,31957.947
189886,62541.39
189887,40081.3
189888,96910.26
189889,19889.254
189890,18373.584
189891,21105.172
189892,45007.668
189893,18952.035
189894,27234.12
189895,36615.24
189896,16309.296
189897,27289.473
189898,52444.85
189899,20413.994
189900,18276.28
189901,39744.855
189902,13356.835
189903,46648.887
189904,177140.38
189905,33502.504
189906,37694.434
189907,60265.93
189908,11171.586
189909,62264.777
189910,12960.86
189911,88144.02
189912,86616.414
189913,12920.431
189914,45616.707
189915,49666.477
189916,57649.91
189917,55267.43
189918,23009.975
189919,58557.26
189920,61207.152
189921,47120.195
189922,21247.916
189923,56204.727
189924,15676.346
189925,46293.06
189926,76402.35
189927,15887.128
189928,81947.586
189929,54911.65
189930,10533.94
189931,31148.41
189932,27771.822
189933,16908.275
189934,17841.404
189935,6816.5474
189936,30529.086
189937,8380.523
189938,9711.681
189939,7637.142
189940,27885.41
189941,48489.45
189942,43697.13
189943,42791.836
189944,75319.77
189945,19745.545
189946,17721.445
189947,9087.954
189948,49729.375
189949,13778.776
189950,11493.949
189951,33849.77
189952,79863.83
189953,37365.16
189954,7576.2935
189955,10829.556
189956,7917.589
189957,35446.965
189958,31946.766
189959,72766.66
189960,41756.22
189961,61707.156
189962,55834.44
189963,26657.592
189964,51345.938
189965,11647.761
189966,10789.126
189967,39903.53
189968,35655.203
189969,22408.373
189970,8304.749
189971,48730.887
189972,82754.45
189973,53447.164
189974,45430.93
189975,54434.566
189976,12520.319
189977,33515.703
189978,7686.602
189979,44240.938
189980,78739.336
189981,32985.703
189982,38857.246
189983,18551.15
189984,48590.184
189985,45673.992
189986,58827.555
189987,20213.027
189988,7030.795
189989,77046.39
189990,50793.254
189991,55904.24
189992,21705.523
189993,89470.375
189994,27171.756
189995,32573.566
189996,39819.594
189997,11920.443
189998,36362.39
189999,9680.925
190000,59997.72
190001,55684.484
190002,20121.094
190003,35663.297
190004,21664.184
190005,38346.277
190006,77891.49
190007,37423.715
190008,98965.945
190009,36564.117
190010,29452.217
190011,37068.01
190012,45307.32
190013,74177.51
190014,27711.53
190015,28222.377
190016,10386.948
190017,22445.672
190018,27946.322
190019,63562.152
190020,22478.535
190021,42208.92
190022,51084.195
190023,32174.336
190024,80725.055
190025,32653.652
190026,33867.984
190027,10033.962
190028,22404.975
190029,44955.977
190030,26451.225
190031,50445.727
190032,41025.816
190033,25948.545
190034,6282.0938
190035,34765.902
190036,13044.923
190037,31210.111
190038,45936.047
190039,23761.658
190040,12080.205
190041,42705.12
190042,73989.3
190043,87672.45
190044,10142.755
190045,19817.1
190046,14646.3955
190047,27587.016
190048,9786.693
190049,68034.7
190050,79248.22
190051,18320.06
190052,24697.943
190053,27891.873
190054,17172.412
190055,11177.33
190056,8022.4473
190057,16051.912
190058,65953.64
190059,17390.734
190060,34586.07
190061,54387.66
190062,74593.0
190063,31933.27
190064,52144.477
190065,23976.383
190066,77362.55
190067,38467.336
190068,54193.96
190069,53032.297
190070,51467.91
190071,9721.828
190072,27588.697
190073,7901.8457
190074,25186.363
190075,44923.1
190076,16437.273
190077,40241.707
190078,8290.948
190079,20916.502
190080,43516.766
190081,44706.805
190082,46962.64
190083,53473.934
190084,9527.301
190085,48518.04
190086,27462.67
190087,52624.97
190088,15959.244
190089,16725.51
190090,12949.741
190091,11177.287
190092,11599.375
190093,54754.406
190094,41749.527
190095,7411.694
190096,13530.285
190097,39552.543
190098,50080.465
190099,16669.268
190100,29420.467
190101,39144.984
190102,11069.911
190103,30868.133
190104,24991.385
190105,38886.977
190106,31281.984
190107,11199.62
190108,71931.03
190109,93726.68
190110,71148.49
190111,10669.704
190112,31351.781
190113,88816.625
190114,51779.55
190115,9075.802
190116,29701.422
190117,51384.535
190118,20934.96
190119,33582.668
190120,14621.664
190121,11526.661
190122,49061.777
190123,43247.473
190124,34235.324
190125,98634.74
190126,25060.646
190127,24843.178
190128,100391.06
190129,10121.604
190130,62863.043
190131,52958.508
190132,8435.546
190133,41774.3
190134,53218.95
190135,21712.955
190136,11263.846
190137,50866.31
190138,36678.145
190139,17238.557
190140,28937.205
190141,19867.775
190142,17103.654
190143,25435.857
190144,39566.918
190145,56122.35
190146,86821.516
190147,65095.92
190148,9513.473
190149,24451.605
190150,41723.176
190151,52815.113
190152,26691.58
190153,9307.319
190154,33868.047
190155,39688.8
190156,24091.19
190157,57418.31
190158,38633.62
190159,13094.145
190160,41700.664
190161,35163.934
190162,18993.469
190163,13724.129
190164,13391.194
190165,27793.895
190166,46834.055
190167,9512.448
190168,41252.426
190169,50593.777
190170,48937.71
190171,44794.164
190172,41394.1
190173,13373.06
190174,23906.537
190175,63387.754
190176,50568.07
190177,11518.078
190178,58634.484
190179,83541.39
190180,14567.826
190181,81820.62
190182,7007.14
190183,17144.889
190184,35856.73
190185,27234.535
190186,10783.982
190187,48626.43
190188,44566.117
190189,37979.316
190190,42858.61
190191,12276.328
190192,46549.207
190193,42627.406
190194,69422.305
190195,59348.34
190196,12975.144
190197,52377.523
190198,158685.72
190199,47518.305
190200,63266.418
190201,13969.972
190202,84431.805
190203,48705.38
190204,15110.455
190205,10111.551
190206,28878.291
190207,62575.7
190208,18432.625
190209,25922.352
190210,49409.383
190211,66934.266
190212,67238.164
190213,30685.219
190214,20549.082
190215,63739.035
190216,49594.816
190217,34396.504
190218,52671.31
190219,48480.113
190220,33699.61
190221,29997.1
190222,73044.0
190223,23453.557
190224,36839.65
190225,36826.402
190226,26571.574
190227,9630.638
190228,10123.795
190229,53738.645
190230,18085.229
190231,7706.082
190232,33534.34
190233,24614.773
190234,62725.246
190235,10386.522
190236,71908.47
190237,50332.223
190238,73481.445
190239,113815.27
190240,42292.81
190241,28488.574
190242,45474.062
190243,30995.154
190244,53976.043
190245,42636.227
190246,53660.336
190247,65970.375
190248,49367.746
190249,47039.56
190250,23215.137
190251,10177.27
190252,25351.533
190253,52195.52
190254,54202.336
190255,8137.1343
190256,18675.674
190257,14909.538
190258,31484.309
190259,18122.348
190260,21179.758
190261,35709.207
190262,8326.582
190263,14457.837
190264,18127.428
190265,85454.92
190266,35461.133
190267,24150.676
190268,13449.492
190269,49873.996
190270,40606.207
190271,31105.191
190272,22778.04
190273,7832.506
190274,46720.3
190275,40190.582
190276,14146.456
190277,79830.09
